grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,y,x,norm_x_jitter,norm_y_jitter,norm_x,norm_y
Shot Chart Detail,21900040,401,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,9,26,Missed Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,17,1,0,20191027,LAL,CHA,504,230,230.00479620481138,504.00817146372077,0.4761958280540371,0.9147113467247929
Shot Chart Detail,21900040,426,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,7,24,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-41,104,1,0,20191027,LAL,CHA,417,200,200.0025525672626,417.0091203340159,0.4140799787839224,0.7568190272579851
Shot Chart Detail,21900040,437,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,6,22,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-16,69,1,0,20191027,LAL,CHA,452,225,225.00441551860447,452.00138887754963,0.4658431725410043,0.8203255870652507
Shot Chart Detail,21900040,477,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,3,59,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-44,121,1,1,20191027,LAL,CHA,400,197,197.00532549756713,400.0025542369322,0.4078745993750135,0.7259542519257713
Shot Chart Detail,21900040,482,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,3,18,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-39,81,1,0,20191027,LAL,CHA,440,202,202.00767029062538,440.00694394502216,0.41823132132276375,0.7985571803237772
Shot Chart Detail,21900040,514,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,0,45,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,13,1,1,20191027,LAL,CHA,508,229,229.0056797855719,508.0007062127774,0.4741272839261204,0.9219572943977227
Shot Chart Detail,21900040,628,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,5,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-35,155,1,0,20191027,LAL,CHA,366,206,206.00988467336882,366.00888942218927,0.42651739980237596,0.664260032102903
Shot Chart Detail,21900054,22,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,10,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-1,189,1,1,20191029,LAL,MEM,332,240,240.00444280061632,332.00104049860045,0.49689883107618643,0.6025400699090988
Shot Chart Detail,21900054,32,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,9,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,155,212,1,0,20191029,LAL,MEM,309,396,396.00620661739777,309.00623191449665,0.8198807441684343,0.5608073887373641
Shot Chart Detail,21900054,50,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,8,40,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-18,43,1,0,20191029,LAL,MEM,478,223,223.00931040859828,478.00362429661146,0.46171255985122267,0.8675163691292618
Shot Chart Detail,21900054,72,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,6,33,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,21,1,1,20191029,LAL,MEM,500,256,256.0093430018605,500.00245743734456,0.530034951844151,0.9074414803235799
Shot Chart Detail,21900054,83,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,6,8,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20191029,LAL,MEM,527,241,241.00867667518688,527.002208475066,0.4989779702478549,0.9564426275891575
Shot Chart Detail,21900054,86,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,5,53,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-109,165,1,0,20191029,LAL,MEM,356,132,132.0069964206135,356.00724462139374,0.2733037832544354,0.6461083065889501
Shot Chart Detail,21900054,122,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,4,3,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,22,1,1,20191029,LAL,MEM,499,235,235.00186315112504,499.0073742698387,0.4865416228879081,0.9056355297144676
Shot Chart Detail,21900054,136,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,3,12,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,13,1,0,20191029,LAL,MEM,508,228,228.0043938120953,508.0078353211445,0.4720542480106693,0.921970232831432
Shot Chart Detail,21900054,154,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,1,56,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20191029,LAL,MEM,527,241,241.00697615597022,527.0061565214826,0.49897444953798337,0.9564497927961108
Shot Chart Detail,21900054,156,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,1,54,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20191029,LAL,MEM,527,241,241.00092668303753,527.0053967971328,0.4989619248697156,0.9564484139921101
Shot Chart Detail,21900054,165,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,1,24,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,11,76,1,0,20191029,LAL,MEM,445,252,252.00356626280572,445.0064708252943,0.5217414979565408,0.8076306918749083
Shot Chart Detail,21900054,170,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,0,48,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,10,1,1,20191029,LAL,MEM,511,245,245.0009174851131,511.0008835410216,0.5072433997069045,0.9274022383484558
Shot Chart Detail,21900054,180,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-2,272,1,0,20191029,LAL,MEM,249,239,239.00730973550688,249.00343035476823,0.4948343932320424,0.451909861813219
Shot Chart Detail,21900054,346,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,0,29,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,32,1,1,20191029,LAL,MEM,489,236,236.00082502020626,489.0083940737097,0.4886098470392773,0.8874886401223531
Shot Chart Detail,21900054,349,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,0,1,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-38,47,1,0,20191029,LAL,MEM,474,203,203.00782499790506,474.0046664041499,0.4203020150946931,0.8602587642601062
Shot Chart Detail,21900054,351,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,0,0,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20191029,LAL,MEM,527,241,241.0088258662726,527.003908752649,0.49897827912912074,0.9564457133788049
Shot Chart Detail,21900054,465,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,4,58,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,6,1,1,20191029,LAL,MEM,515,243,243.00219450122358,515.0057016928527,0.5031052966670166,0.9346704788502131
Shot Chart Detail,21900074,7,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,11,49,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,-3,1,1,20191101,DAL,LAL,524,255,255.0012578450857,524.0085974455307,0.527947839079981,0.951009600643495
Shot Chart Detail,21900074,17,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,10,35,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,228,82,1,0,20191101,DAL,LAL,439,469,469.00487084290035,439.0058762921254,0.971015241932332,0.7967403686274817
Shot Chart Detail,21900074,24,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,9,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,11,114,1,0,20191101,DAL,LAL,407,252,252.0004846948765,407.00120453865225,0.5217351179600538,0.7386559206787808
Shot Chart Detail,21900074,58,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,7,37,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-6,122,1,1,20191101,DAL,LAL,399,235,235.0060975351275,399.006039478155,0.48655038964420894,0.7241457031588238
Shot Chart Detail,21900074,119,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,4,46,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,13,1,1,20191101,DAL,LAL,508,243,243.0027373089634,508.00812355451126,0.5031064204817605,0.921970755938687
Shot Chart Detail,21900074,142,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,3,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-70,11,1,0,20191101,DAL,LAL,510,171,171.0080132422478,510.0061460686365,0.35405045378816524,0.9255969151324442
Shot Chart Detail,21900074,159,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,2,7,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,25,103,1,0,20191101,DAL,LAL,418,266,266.0053836376751,418.00368945689786,0.5507304891824022,0.7586240449408537
Shot Chart Detail,21900074,176,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,1,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-146,205,1,0,20191101,DAL,LAL,316,95,95.00811221301079,316.0062506905375,0.1967022749683823,0.573511541098894
Shot Chart Detail,21900074,180,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,0,36,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,28,85,1,0,20191101,DAL,LAL,436,269,269.0069344941237,436.00339823312345,0.556944820444695,0.7912912491402215
Shot Chart Detail,21900074,283,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,5,0,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,4,1,1,20191101,DAL,LAL,517,243,243.00726884834103,517.0020678586145,0.5031158024606666,0.9382936319803232
Shot Chart Detail,21900074,291,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,3,57,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,11,1,1,20191101,DAL,LAL,510,248,248.00253547042425,510.0067348636653,0.5134578699510134,0.9255979837212573
Shot Chart Detail,21900074,296,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,3,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-24,251,1,0,20191101,DAL,LAL,270,217,217.0089452024162,270.00611490699157,0.4492895629175407,0.4900270887935024
Shot Chart Detail,21900074,319,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,2,10,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,3,57,1,1,20191101,DAL,LAL,464,244,244.00149478022064,464.0047611846081,0.5051742214532976,0.8421101958670127
Shot Chart Detail,21900074,384,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,10,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,187,168,1,0,20191101,DAL,LAL,353,428,428.00851143444436,353.0002458202035,0.8861374670431219,0.6406509825240475
Shot Chart Detail,21900074,480,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,2,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-148,202,1,0,20191101,DAL,LAL,319,93,93.00168022154695,319.00429234223066,0.19254821140373196,0.5789526090656951
Shot Chart Detail,21900074,493,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,1,19,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-24,26,1,1,20191101,DAL,LAL,495,217,217.00954649833176,495.0057218938297,0.44929080782465197,0.8983730346970685
Shot Chart Detail,21900074,499,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,0,35,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-30,47,1,1,20191101,DAL,LAL,474,211,211.00703345977925,474.0065781229222,0.4368633640758121,0.8602622337888793
Shot Chart Detail,21900074,581,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,7,26,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-67,28,1,0,20191101,DAL,LAL,493,174,174.00845963255261,493.00857886025096,0.3602624983930553,0.8947484716497245
Shot Chart Detail,21900074,598,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,5,32,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,18,1,1,20191101,DAL,LAL,503,240,240.0077512622803,503.0012740243798,0.49690568082744235,0.9128839547004166
Shot Chart Detail,21900074,614,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,4,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,12,1,1,20191101,DAL,LAL,509,211,211.00074641100986,509.000768324009,0.4368503475368349,0.9237722811625533
Shot Chart Detail,21900074,623,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,3,40,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-41,54,1,0,20191101,DAL,LAL,467,200,200.0044778023613,467.0047402024597,0.4140839647395944,0.8475547799093622
Shot Chart Detail,21900074,630,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,3,15,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,5,58,1,1,20191101,DAL,LAL,463,246,246.00589269831067,463.00945509582715,0.5093240737263987,0.8403038406838651
Shot Chart Detail,21900074,649,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,1,20,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-136,67,1,1,20191101,DAL,LAL,454,105,105.00338804475156,454.0068210216936,0.21739622887656926,0.8239651938041807
Shot Chart Detail,21900074,652,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,0,42,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-138,22,1,0,20191101,DAL,LAL,499,103,103.00391553247565,499.0093950844584,0.2132565740329952,0.9056391972384621
Shot Chart Detail,21900074,692,203076,Anthony Davis,1610612747,Los Angeles Lakers,5,4,22,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,5,1,1,20191101,DAL,LAL,516,233,233.00579660019628,516.0091152710913,0.48240901965634725,0.9364915481055134
Shot Chart Detail,21900074,695,203076,Anthony Davis,1610612747,Los Angeles Lakers,5,4,1,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,8,1,1,20191101,DAL,LAL,513,243,243.00948511340175,513.0043649381461,0.503120390957051,0.93103830472726
Shot Chart Detail,21900074,714,203076,Anthony Davis,1610612747,Los Angeles Lakers,5,2,37,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-94,55,1,1,20191101,DAL,LAL,466,147,147.00135263770088,466.0084426620783,0.3043477005672508,0.8457466253664424
Shot Chart Detail,21900074,717,203076,Anthony Davis,1610612747,Los Angeles Lakers,5,2,7,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-68,27,1,0,20191101,DAL,LAL,494,173,173.00467262711138,494.0023216896165,0.3581842844073768,0.89655198971394
Shot Chart Detail,21900088,28,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,9,47,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,43,176,1,0,20191103,SAS,LAL,345,284,284.0067780681115,345.0069091233492,0.5880000986356578,0.626144083253803
Shot Chart Detail,21900088,65,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,6,59,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20191103,SAS,LAL,527,241,241.00052971970942,527.0062985108584,0.49896110300737245,0.9564500504889429
Shot Chart Detail,21900088,80,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,6,13,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,13,1,1,20191103,SAS,LAL,508,235,235.0040503089637,508.00621784957787,0.48654615112147215,0.9219672973242741
Shot Chart Detail,21900088,101,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,4,57,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-114,121,1,1,20191103,SAS,LAL,400,127,127.00425553501756,400.0041389531505,0.2629462412472035,0.7259571279860979
Shot Chart Detail,21900088,112,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,4,1,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,8,120,1,0,20191103,SAS,LAL,401,249,249.00592246484985,401.0043134298583,0.5155352557644973,0.7277723186801143
Shot Chart Detail,21900088,129,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,2,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-81,236,1,1,20191103,SAS,LAL,285,160,160.00805011052074,285.0090128831416,0.33127642194835843,0.517255458866718
Shot Chart Detail,21900088,161,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,0,0,Missed Shot,Step Back Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-131,-13,1,0,20191103,SAS,LAL,534,110,110.00180168335305,534.0016016799912,0.22774481186642537,0.9691456446179088
Shot Chart Detail,21900088,264,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,4,45,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-2,50,1,1,20191103,SAS,LAL,471,239,239.00235003742125,471.00979034332494,0.49482412480470633,0.8548234414419955
Shot Chart Detail,21900088,267,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,4,20,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,11,1,1,20191103,SAS,LAL,510,238,238.00498812446375,510.00023229972805,0.49275921316004895,0.9255861823867693
Shot Chart Detail,21900088,274,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,3,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-119,75,1,0,20191103,SAS,LAL,446,122,122.00570418072603,446.00239775013443,0.2525973731344363,0.8094381737973033
Shot Chart Detail,21900088,303,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,2,11,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,19,1,1,20191103,SAS,LAL,502,243,243.00723224968792,502.00595739209183,0.5031157266877861,0.9110775803821318
Shot Chart Detail,21900088,344,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,11,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-182,165,1,0,20191103,SAS,LAL,356,59,59.00198021259642,356.00451831552914,0.12215613451445724,0.6461033586872094
Shot Chart Detail,21900088,372,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,8,36,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,0,1,1,20191103,SAS,LAL,521,252,252.0024318451398,521.0034906724078,0.5217391492883012,0.9455557103712162
Shot Chart Detail,21900088,413,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,6,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,105,91,1,1,20191103,SAS,LAL,430,346,346.0005214263805,430.00904766442704,0.7163503001956845,0.7804122579018276
Shot Chart Detail,21900088,430,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,5,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-149,39,1,0,20191103,SAS,LAL,482,92,92.00152062485564,482.00365673273905,0.19047750750889447,0.8747759241598224
Shot Chart Detail,21900088,453,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,3,44,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-82,180,1,0,20191103,SAS,LAL,341,159,159.00773697849232,341.0011796489738,0.32920540017803224,0.6188741888164172
Shot Chart Detail,21900088,476,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,1,12,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-3,92,1,0,20191103,SAS,LAL,429,238,238.007491607149,429.00655514888825,0.49276439630418334,0.7785928602593113
Shot Chart Detail,21900088,595,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,6,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,122,81,1,0,20191103,SAS,LAL,440,363,363.00021592621175,440.00748576652467,0.7515460166876323,0.7985581636615569
Shot Chart Detail,21900088,614,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,4,38,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-30,52,1,0,20191103,SAS,LAL,469,211,211.00680743574966,469.00020362576004,0.4368628961216577,0.8511762946756134
Shot Chart Detail,21900088,646,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,2,10,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-51,74,1,1,20191103,SAS,LAL,447,190,190.00894273786548,447.0011729336325,0.39338947412278885,0.8112508249503979
Shot Chart Detail,21900100,18,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,10,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,8,1,0,20191105,CHI,LAL,513,271,271.0061335215446,513.0043235719567,0.5610839090724807,0.9310382296528367
Shot Chart Detail,21900100,34,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,9,6,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,1,1,1,20191105,CHI,LAL,520,236,236.00370309747515,520.0018844641158,0.48861580573409963,0.9437379212647145
Shot Chart Detail,21900100,47,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,7,59,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,122,46,1,0,20191105,CHI,LAL,475,363,363.0041036820594,475.0049240149552,0.7515540657941975,0.862074105832038
Shot Chart Detail,21900100,114,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,3,27,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,33,1,0,20191105,CHI,LAL,488,245,245.00289953043747,488.0052808710475,0.5072475032809606,0.885668116010889
Shot Chart Detail,21900100,117,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,3,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,13,1,0,20191105,CHI,LAL,508,245,245.00479259911393,508.0088735884404,0.5072514226401253,0.9219721171557946
Shot Chart Detail,21900100,142,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,0,38,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,60,1,0,20191105,CHI,LAL,461,9,9.008436070841803,461.009038333229,0.01865082704799976,0.8366733362307073
Shot Chart Detail,21900100,254,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,5,23,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-127,-30,1,0,20191105,CHI,LAL,551,114,114.00976596743146,551.0024263592748,0.23604279478921714,1.0
Shot Chart Detail,21900100,258,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,4,44,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,11,57,1,0,20191105,CHI,LAL,464,252,252.00712104132356,464.00545264540824,0.5217488576756761,0.842111450781269
Shot Chart Detail,21900100,290,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,2,37,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,8,1,1,20191105,CHI,LAL,513,243,243.0043258699694,513.0095062274161,0.5031097093963229,0.9310476355196922
Shot Chart Detail,21900100,345,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,10,22,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-33,48,1,0,20191105,CHI,LAL,473,208,208.0074353246354,473.00644730249934,0.4306530756759031,0.8584471223255212
Shot Chart Detail,21900100,355,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,9,14,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,87,1,1,20191105,CHI,LAL,434,242,242.00005268402705,434.00891146777195,0.5010304888354333,0.7876715068851284
Shot Chart Detail,21900100,361,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,8,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-58,184,1,1,20191105,CHI,LAL,337,183,183.00109754458623,337.0085619800619,0.3788806173521825,0.6116280906543947
Shot Chart Detail,21900100,413,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,5,20,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,10,1,0,20191105,CHI,LAL,511,227,227.00976625046843,511.00427715768865,0.4699949974944648,0.9274083973352492
Shot Chart Detail,21900100,634,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,2,41,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,0,1,1,20191105,CHI,LAL,521,11,11.008329543746749,521.0006292533271,0.022791353437292126,0.945550517256007
